Date,Close
2016-01-05,89.61
2016-01-06,86.07
2016-01-07,83.02
2016-01-08,82.13
2016-01-11,80.77
2016-01-12,82.15
2016-01-13,81.33
2016-01-14,85.47
2016-01-15,83.67
2016-01-19,81.51
2016-01-20,78.98
2016-01-21,81.05
2016-01-22,83.54
2016-01-25,80.89
2016-01-26,84.12
2016-01-27,83.29
2016-01-28,85.92
2016-01-29,86.47
2016-02-01,85.29
2016-02-02,81.24
2016-02-03,84.62
2016-02-04,84.79
2016-02-05,82.88
2016-02-08,85.99
2016-02-09,82.92
2016-02-10,83.04
2016-02-11,82.99
2016-02-12,85.43
2016-02-16,84.81
2016-02-17,88.31
2016-02-18,86.73
2016-02-19,86.5
2016-02-22,88.82
2016-02-23,84.91
2016-02-24,85.27
2016-02-25,85.3
2016-02-26,84.35
2016-02-29,83.44
2016-03-01,86.13
2016-03-02,87.14
2016-03-03,87.53
2016-03-04,87.93
2016-03-07,90.67
2016-03-08,88.74
2016-03-09,92.82
2016-03-10,93.94
2016-03-11,94.58
2016-03-14,94.26
2016-03-15,94.27
2016-03-16,95.4
2016-03-17,96.89
2016-03-18,97.69
2016-03-21,96.44
2016-03-22,95.5
2016-03-23,93.59
2016-03-24,94.85
2016-03-28,94.68
2016-03-29,95.32
2016-03-30,95.25
2016-03-31,95.4
2016-04-01,94.26
2016-04-04,93.43
2016-04-05,92.67
2016-04-06,94.84
2016-04-07,94.79
2016-04-08,96.33
2016-04-11,95.24
2016-04-12,97.51
2016-04-13,97.6
2016-04-14,97.98
2016-04-15,97.23
2016-04-18,98.7
2016-04-19,100.5
2016-04-20,101.69
2016-04-21,101.4
2016-04-22,102.01
2016-04-25,101.51
2016-04-26,102.29
2016-04-27,103.85
2016-04-28,102.4
2016-04-29,102.18
2016-05-02,103.31
2016-05-03,101.32
2016-05-04,100.59
2016-05-05,101.42
2016-05-06,101.86
2016-05-09,100.35
2016-05-10,101.27
2016-05-11,101.14
2016-05-12,102.12
2016-05-13,100.74
2016-05-16,102.29
2016-05-17,100.75
2016-05-18,100.06
2016-05-19,99.85
2016-05-20,99.79
2016-05-23,99.38
2016-05-24,100.19
2016-05-25,101.77
2016-05-26,101.5
2016-05-27,102.02
2016-05-31,101.0
2016-06-01,101.13
2016-06-02,100.53
2016-06-03,100.66
2016-06-06,101.17
2016-06-07,103.32
2016-06-08,103.09
2016-06-09,102.81
2016-06-10,101.98
2016-06-13,102.1
2016-06-14,101.28
2016-06-15,100.63
2016-06-16,101.07
2016-06-17,101.57
2016-06-20,102.61
2016-06-21,103.24
2016-06-22,102.29
2016-06-23,104.44
2016-06-24,101.9
2016-06-27,100.36
2016-06-28,101.63
2016-06-29,103.42
2016-06-30,104.83
2016-07-01,104.15
2016-07-05,103.57
2016-07-06,104.58
2016-07-07,103.05
2016-07-08,104.77
2016-07-11,105.39
2016-07-12,106.78
2016-07-13,106.65
2016-07-14,106.7
2016-07-15,107.03
2016-07-18,106.09
2016-07-19,106.04
2016-07-20,105.59
2016-07-21,105.39
2016-07-22,105.66
2016-07-25,103.07
2016-07-26,102.68
2016-07-27,102.26
2016-07-28,101.79
2016-07-29,102.48
2016-08-01,99.11
2016-08-02,99.59
2016-08-03,100.61
2016-08-04,100.39
2016-08-05,100.51
2016-08-08,101.2
2016-08-09,101.32
2016-08-10,100.14
2016-08-11,101.4
2016-08-12,102.16
2016-08-15,102.77
2016-08-16,102.62
2016-08-17,102.22
2016-08-18,103.55
2016-08-19,102.32
2016-08-22,101.94
2016-08-23,101.68
2016-08-24,102.2
2016-08-25,101.89
2016-08-26,101.32
2016-08-29,102.05
2016-08-30,101.7
2016-08-31,100.58
2016-09-01,100.21
2016-09-02,100.93
2016-09-06,102.43
2016-09-07,102.88
2016-09-08,104.12
2016-09-09,101.27
2016-09-12,102.25
2016-09-13,99.43
2016-09-14,98.42
2016-09-15,99.5
2016-09-16,97.84
2016-09-19,98.04
2016-09-20,97.7
2016-09-21,99.63
2016-09-22,99.98
2016-09-23,99.22
2016-09-26,98.78
2016-09-27,98.98
2016-09-28,102.15
2016-09-29,101.27
2016-09-30,102.92
2016-10-03,102.45
2016-10-04,101.27
2016-10-05,102.23
2016-10-06,102.18
2016-10-07,102.27
2016-10-10,103.98
2016-10-11,103.04
2016-10-12,102.15
2016-10-13,100.79
2016-10-14,101.08
2016-10-17,101.36
2016-10-18,101.79
2016-10-19,102.27
2016-10-20,101.87
2016-10-21,101.3
2016-10-24,100.66
2016-10-25,100.77
2016-10-26,101.19
2016-10-27,99.92
2016-10-28,103.82
2016-10-31,104.75
2016-11-01,106.48
2016-11-02,105.39
2016-11-03,105.39
2016-11-04,104.78
2016-11-07,106.85
2016-11-08,107.29
2016-11-09,107.64
2016-11-10,107.79
2016-11-11,106.64
2016-11-14,106.59
2016-11-15,108.96
2016-11-16,108.35
2016-11-17,108.12
2016-11-18,109.2
2016-11-21,110.18
2016-11-22,110.62
2016-11-23,111.0
2016-11-25,111.0
2016-11-28,110.5
2016-11-29,109.34
2016-11-30,111.56
2016-12-01,113.29
2016-12-02,113.0
2016-12-05,113.25
2016-12-06,112.76
2016-12-07,114.44
2016-12-08,115.17
2016-12-09,115.81
2016-12-12,117.15
2016-12-13,117.42
2016-12-14,115.96
2016-12-15,117.05
2016-12-16,118.08
2016-12-19,117.65
2016-12-20,117.95
2016-12-21,117.91
2016-12-22,118.77
2016-12-23,118.42
2016-12-27,118.22
2016-12-28,117.91
2016-12-29,117.82
2016-12-30,117.7
2017-01-03,117.85
2017-01-04,117.82
2017-01-05,117.31
2017-01-06,116.84
2017-01-09,115.84
2017-01-10,114.96
2017-01-11,115.93
2017-01-12,116.16
2017-01-13,116.38
2017-01-17,116.28
2017-01-18,115.94
2017-01-19,115.58
2017-01-20,115.6
2017-01-23,115.39
2017-01-24,116.37
2017-01-25,117.24
2017-01-26,116.55
2017-01-27,113.79
2017-01-30,111.82
2017-01-31,111.35
2017-02-01,111.0
2017-02-02,112.21
2017-02-03,113.57
2017-02-06,112.98
2017-02-07,111.39
2017-02-08,111.58
2017-02-09,112.26
2017-02-10,113.05
2017-02-13,113.91
2017-02-14,112.52
2017-02-15,112.57
2017-02-16,110.68
2017-02-17,110.33
2017-02-21,111.72
2017-02-22,110.38
2017-02-23,111.02
2017-02-24,110.12
2017-02-27,111.75
2017-02-28,112.5
2017-03-01,113.88
2017-03-02,113.36
2017-03-03,113.55
2017-03-06,113.17
2017-03-07,111.81
2017-03-08,109.61
2017-03-09,110.04
2017-03-10,110.61
2017-03-13,109.35
2017-03-14,107.36
2017-03-15,108.88
2017-03-16,107.86
2017-03-17,107.68
2017-03-20,107.66
2017-03-21,108.04
2017-03-22,108.39
2017-03-23,107.87
2017-03-24,107.99
2017-03-27,106.28
2017-03-28,107.17
2017-03-29,108.07
2017-03-30,107.78
2017-03-31,107.37
2017-04-03,107.8
2017-04-04,108.66
2017-04-05,108.64
2017-04-06,109.29
2017-04-07,108.86
2017-04-10,109.43
2017-04-11,108.97
2017-04-12,108.97
2017-04-13,106.1
2017-04-17,106.17
2017-04-18,105.68
2017-04-19,104.23
2017-04-20,104.88
2017-04-21,104.89
2017-04-24,105.93
2017-04-25,106.73
2017-04-26,106.08
2017-04-27,105.47
2017-04-28,106.7
2017-05-01,105.92
2017-05-02,105.36
2017-05-03,106.72
2017-05-04,104.81
2017-05-05,105.79
2017-05-08,106.68
2017-05-09,105.08
2017-05-10,106.5
2017-05-11,106.21
2017-05-12,105.96
2017-05-15,106.85
2017-05-16,107.25
2017-05-17,104.7
2017-05-18,105.17
2017-05-19,106.52
2017-05-22,106.12
2017-05-23,106.27
2017-05-24,106.22
2017-05-25,105.11
2017-05-26,104.72
2017-05-30,104.06
2017-05-31,103.48
2017-06-01,104.27
2017-06-02,103.11
2017-06-05,103.19
2017-06-06,104.17
2017-06-07,103.77
2017-06-08,104.0
2017-06-09,106.4
2017-06-12,108.04
2017-06-13,108.13
2017-06-14,106.6
2017-06-15,106.33
2017-06-16,108.35
2017-06-19,107.46
2017-06-20,106.48
2017-06-21,104.49
2017-06-22,104.45
2017-06-23,105.0
2017-06-26,104.14
2017-06-27,104.07
2017-06-28,104.28
2017-06-29,104.12
2017-06-30,104.33
2017-07-03,106.3
2017-07-05,104.62
2017-07-06,103.82
2017-07-07,103.49
2017-07-10,103.04
2017-07-11,103.12
2017-07-12,103.89
2017-07-13,104.13
2017-07-14,104.44
2017-07-17,104.21
2017-07-18,103.72
2017-07-19,104.46
2017-07-20,104.63
2017-07-21,103.25
2017-07-24,103.2
2017-07-25,104.39
2017-07-26,105.12
2017-07-27,106.11
2017-07-28,108.12
